Ticket ID,Ticket name,Ticket status,Create date,Ticket owner,Source,Category,Company ID,Amount,Customer Type,Duration being a customer (years),Status
2056,CAC,Closed,10/06/2020,Bill,Email,,943214506,4797,Two,3,Customer
499,SF,Closed,02/06/2020,Bill,Email,,2530840370,7150,Three,2,Customer
500,SG,Closed,26/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
501,SH,Closed,19/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
502,SI,Closed,18/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
503,SJ,Closed,18/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
504,SK,Closed,18/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
505,SL,Closed,13/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
506,SM,Closed,12/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
507,SN,Closed,08/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
508,SO,Closed,07/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
509,SP,Closed,04/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
510,SQ,Closed,04/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
3879,ESF,Closed,05/01/2021,Rob,Web,Page Update,2530840370,7150,Three,2,Customer
3880,ESG,Open,07/12/2020,Tony,Email,,2530840370,7150,Three,2,Customer
3881,ESH,Closed,27/10/2020,Rob,Email,Page Adding,2530840370,7150,Three,2,Customer
3882,ESI,Closed,05/10/2020,Tony,Web,General,2530840370,7150,Three,2,Customer
3883,ESJ,Closed,17/09/2020,Tony,Web,Page Adding,2530840370,7150,Three,2,Customer
3884,ESK,Open,03/09/2020,Tony,Web,Page Adding,2530840370,7150,Three,2,Customer
3885,ESL,Closed,20/06/2020,Bill,Email,,2530840370,7150,Three,2,Customer
3886,ESM,Closed,17/06/2020,Bill,Email,,2530840370,7150,Three,2,Customer
3887,ESN,Closed,08/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
3888,ESO,Closed,07/05/2020,Bill,Email,,2530840370,7150,Three,2,Customer
1062,ANW,Closed,08/12/2020,Rob,Web,General,1746241872,4972,Three,1,Customer
1063,ANX,Closed,07/12/2020,Rob,Web,Page Adding,1746241872,4972,Three,1,Customer
1064,ANY,Closed,16/12/2020,Rob,Email,Page Update,918926393,2825,Two,1,Customer
754,ACA,Closed,03/12/2020,Rob,Web,Page Update,918926280,5763,Three,3,Customer
755,ACB,Closed,21/08/2020,Rob,Web,Page Update,918926280,5763,Three,3,Customer
397,OH,Closed,21/05/2020,Bill,Email,,1162159643,5255,Two,2,Customer
398,OI,Closed,06/05/2020,Bill,Email,,1162159643,5255,Two,2,Customer
437,PV,Closed,09/07/2020,Rob,Email,Page Adding,1162159643,5255,Two,2,Customer
3304,DWC,Closed,25/11/2020,Rob,Email,General,1162159643,5255,Two,2,Customer
3305,DWD,Closed,20/10/2020,Rob,Web,Page Update,1162159643,5255,Two,2,Customer
3306,DWE,Closed,08/10/2020,Rob,Web,,1162159643,5255,Two,2,Customer
3307,DWF,Closed,22/09/2020,Rob,Web,Page Update,1162159643,5255,Two,2,Customer
1065,ANZ,Closed,15/09/2020,Rob,Email,Page Adding,943377117,5594,Three,3,Customer
730,ABC,Closed,01/09/2020,Rob,Web,Page Adding,918926176,4656,Three,3,Customer
731,ABD,Closed,18/08/2020,Rob,Web,Page Adding,918926176,4656,Three,3,Customer
732,ABE,Closed,30/07/2020,Steve,Email,,918926176,4656,Three,3,Customer
733,ABF,Closed,28/07/2020,Tony,Web,Page Update,918926176,4656,Three,3,Customer
734,ABG,Closed,04/06/2020,Bill,Email,,918926176,4656,Three,3,Customer
735,ABH,Closed,01/05/2020,Bill,Email,,918926176,4656,Three,3,Customer
101,CX,Closed,29/05/2020,Bill,Email,,3879707543,2260,One,1,Customer
102,CY,Closed,29/05/2020,Bill,Email,,3879707543,2260,One,1,Customer
1066,AOA,Closed,29/05/2020,Bill,Email,,3879707543,2260,One,1,Customer
833,AFB,Closed,17/06/2020,Bill,Email,,918926326,5594,Three,0,Prospect
629,XF,Closed,14/12/2020,James,Web,,918927021,5594,Three,2,Customer
630,XG,Closed,15/10/2020,Rob,Web,General,918927021,5594,Three,2,Customer
705,AAD,Closed,26/09/2020,Rob,Web,General,918927021,5594,Three,2,Customer
706,AAE,Closed,25/09/2020,Rob,Web,General,918927021,5594,Three,2,Customer
916,AIG,Closed,18/08/2020,Tony,Email,Page Adding,918927021,5594,Three,2,Customer
946,AJK,Closed,14/08/2020,Tony,Web,,918927021,5594,Three,2,Customer
947,AJL,Closed,04/08/2020,Rob,Web,General,918927021,5594,Three,2,Customer
948,AJM,Closed,24/07/2020,Tony,Email,Page Adding,918927021,5594,Three,2,Customer
949,AJN,Closed,29/06/2020,Bill,Email,Page Update,918927021,5594,Three,2,Customer
950,AJO,Closed,23/06/2020,Bill,Email,,918927021,5594,Three,2,Customer
951,AJP,Closed,22/06/2020,Bill,Email,,918927021,5594,Three,2,Customer
952,AJQ,Closed,08/06/2020,Bill,Email,,918927021,5594,Three,2,Customer
953,AJR,Closed,03/06/2020,Bill,Email,,918927021,5594,Three,2,Customer
954,AJS,Closed,01/06/2020,Bill,Email,,918927021,5594,Three,2,Customer
955,AJT,Closed,27/05/2020,Bill,Email,,918927021,5594,Three,2,Customer
956,AJU,Closed,05/05/2020,Bill,Email,,918927021,5594,Three,2,Customer
957,AJV,Closed,30/04/2020,Bill,Email,,918927021,5594,Three,2,Customer
265,JF,Closed,21/05/2020,Bill,Email,,943377167,7136,Three,5,Customer
266,JG,Closed,29/04/2020,Bill,Email,,943377167,7136,Three,5,Customer
2403,CNL,Closed,08/12/2020,Rob,Web,Page Update,943377167,7136,Three,5,Customer
2404,CNM,Closed,30/10/2020,Rob,Web,General,943377167,7136,Three,5,Customer
2405,CNN,Closed,22/10/2020,Rob,Web,Page Adding,943377167,7136,Three,5,Customer
21,V,Closed,14/05/2020,Bill,Email,,919060639,4520,Three,2,Customer
1242,AUU,Closed,12/11/2020,Rob,Web,Page Update,919060639,4520,Three,2,Customer
1243,AUV,Closed,02/11/2020,Rob,Web,Page Update,919060639,4520,Three,2,Customer
1244,AUW,Closed,13/08/2020,Rob,Web,Page Adding,919060639,4520,Three,2,Customer
1245,AUX,Closed,13/08/2020,Rob,Web,Page Adding,919060639,4520,Three,2,Customer
1246,AUY,Closed,11/08/2020,Rob,Web,Page Adding,919060639,4520,Three,2,Customer
1247,AUZ,Closed,07/08/2020,Rob,Web,Page Adding,919060639,4520,Three,2,Customer
1248,AVA,Closed,03/08/2020,Rob,Web,Page Adding,919060639,4520,Three,2,Customer
1249,AVB,Closed,03/08/2020,Rob,Web,Page Update,919060639,4520,Three,2,Customer
1250,AVC,Closed,03/08/2020,Rob,Web,Page Update,919060639,4520,Three,2,Customer
1870,BSY,Closed,12/06/2020,Bill,Email,,942625705,6972,Three,4,Customer
2919,DHH,Closed,21/07/2020,Rob,Web,Page Update,1115749049,5655,Two,2,Customer
1251,AVD,Closed,06/01/2021,Rob,Email,General,919060687,3492,Three,2,Customer
1252,AVE,Closed,12/11/2020,Rob,Web,General,919060687,3492,Three,2,Customer
1253,AVF,Closed,09/11/2020,James,Web,,919060687,3492,Three,2,Customer
1254,AVG,Closed,21/10/2020,Rob,Web,Delivery Error,919060687,3492,Three,2,Customer
1255,AVH,Closed,21/10/2020,Rob,Web,Page Update,919060687,3492,Three,2,Customer
1256,AVI,Closed,21/10/2020,Rob,Web,General,919060687,3492,Three,2,Customer
1257,AVJ,Closed,21/10/2020,Rob,Web,Page Adding,919060687,3492,Three,2,Customer
1258,AVK,Closed,21/10/2020,Rob,Web,General,919060687,3492,Three,2,Customer
1259,AVL,Closed,21/10/2020,Rob,Web,Page Update,919060687,3492,Three,2,Customer
1260,AVM,Closed,21/10/2020,Rob,Web,Page Update,919060687,3492,Three,2,Customer
876,AGS,Closed,09/11/2020,Rob,Email,Page Adding,918926581,6285,Three,3,Customer
877,AGT,Closed,29/10/2020,Rob,Email,Page Adding,918926581,6285,Three,3,Customer
878,AGU,Closed,28/10/2020,Rob,Email,Page Adding,918926581,6285,Three,3,Customer
879,AGV,Closed,21/10/2020,Rob,Email,Page Adding,918926581,6285,Three,3,Customer
880,AGW,Closed,05/10/2020,Rob,Web,Page Adding,918926581,6285,Three,3,Customer
881,AGX,Closed,07/08/2020,Rob,Web,General,918926581,6285,Three,3,Customer
882,AGY,Closed,08/07/2020,Rob,Web,Page Adding,918926581,6285,Three,3,Customer
883,AGZ,Closed,12/05/2020,Bill,Email,,918926581,6285,Three,3,Customer
884,AHA,Closed,05/05/2020,Bill,Email,,918926581,6285,Three,3,Customer
2112,CCG,Closed,11/01/2021,James,Email,,943377108,6486,Three,6,Customer
2113,CCH,Closed,10/06/2020,Bill,Email,,943377108,6486,Three,6,Customer
2114,CCI,Closed,08/05/2020,Bill,Email,,943377108,6486,Three,6,Customer
1871,BSZ,Closed,09/06/2020,Bill,Email,,942625725,5763,Two,5,Customer
1816,BQW,Closed,07/08/2020,Rob,Email,General,942625641,5594,Three,4,Customer
1817,BQX,Closed,08/05/2020,Bill,Email,,942625641,5594,Three,4,Customer
38,AM,Closed,28/04/2020,Bill,Email,,2543797937,3390,Two,0,Prospect
958,AJW,Closed,01/07/2020,Bill,Email,Page Adding,2543797937,3390,Two,0,Prospect
429,PN,Closed,03/06/2020,Bill,Email,,1817411855,8475,Three,2,Customer
430,PO,Closed,30/04/2020,Bill,Email,,1817411855,8475,Three,2,Customer
3454,EBW,Closed,02/10/2020,Tony,Web,Page Adding,1817411855,8475,Three,2,Customer
3455,EBX,Closed,02/10/2020,Tony,Web,Page Adding,1817411855,8475,Three,2,Customer
3456,EBY,Closed,15/09/2020,Tony,Web,General,1817411855,8475,Three,2,Customer
3457,EBZ,Closed,31/08/2020,Tony,Web,Page Adding,1817411855,8475,Three,2,Customer
3458,ECA,Closed,28/08/2020,Tony,Web,,1817411855,8475,Three,2,Customer
3459,ECB,Closed,20/07/2020,Tony,Web,Page Update,1817411855,8475,Three,2,Customer
3460,ECC,Closed,11/06/2020,Bill,Email,,1817411855,8475,Three,2,Customer
2406,CNO,Closed,02/10/2020,Rob,Web,General,943377171,17318,Two,3,Customer
2407,CNP,Closed,07/09/2020,Rob,Web,General,943377171,17318,Two,3,Customer
2408,CNQ,Closed,02/07/2020,Bill,Web,Page Update,943377171,17318,Two,3,Customer
2409,CNR,Closed,19/06/2020,Bill,Email,,943377171,17318,Two,3,Customer
2410,CNS,Closed,12/06/2020,Bill,Email,,943377171,17318,Two,3,Customer
2411,CNT,Closed,12/05/2020,Bill,Email,,943377171,17318,Two,3,Customer
2412,CNU,Closed,12/05/2020,Bill,Email,,943377171,17318,Two,3,Customer
1070,AOE,Closed,28/09/2020,Rob,Email,General,2530825880,4633,Three,1,Customer
1071,AOF,Closed,07/09/2020,Rob,Email,Page Adding,2530825880,4633,Three,1,Customer
1072,AOG,Closed,03/09/2020,Rob,Email,General,2530825880,4633,Three,1,Customer
445,QD,Closed,21/05/2020,Bill,Email,,2341175626,5368,Two,2,Customer
3565,EGD,Closed,14/01/2021,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
3566,EGE,Closed,11/01/2021,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
3567,EGF,Closed,23/12/2020,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
3568,EGG,Closed,07/12/2020,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
3569,EGH,Closed,11/11/2020,Rob,Email,Page Update,2341175626,5368,Two,2,Customer
3570,EGI,Closed,30/10/2020,Rob,Web,General,2341175626,5368,Two,2,Customer
3571,EGJ,Closed,30/09/2020,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
3572,EGK,Closed,14/09/2020,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
3573,EGL,Closed,16/08/2020,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
3574,EGM,Closed,27/07/2020,Tony,Web,Page Adding,2341175626,5368,Two,2,Customer
3575,EGN,Closed,27/07/2020,Tony,Web,,2341175626,5368,Two,2,Customer
3576,EGO,Closed,16/07/2020,Rob,Web,Page Adding,2341175626,5368,Two,2,Customer
610,WM,Closed,17/06/2020,Bill,Email,,918925603,5763,Two,4,Customer
611,WN,Closed,11/08/2020,Rob,Email,Page Adding,918925603,5763,Two,4,Customer
1073,AOH,Closed,08/09/2020,Rob,Web,Page Update,918926998,5650,Two,1,Customer
1074,AOI,Closed,18/01/2021,Rob,Web,General,1115515684,5198,Two,1,Customer
1075,AOJ,Closed,12/01/2021,Rob,Web,General,1115515684,5198,Two,1,Customer
1076,AOK,Closed,08/01/2021,Rob,Web,Page Update,1115515684,5198,Two,1,Customer
1077,AOL,Closed,10/12/2020,Rob,Web,,1115515684,5198,Two,1,Customer
1078,AOM,Closed,08/12/2020,Rob,Web,,1115515684,5198,Two,1,Customer
1079,AON,Closed,08/12/2020,Rob,Web,Page Update,1115515684,5198,Two,1,Customer
1080,AOO,Closed,08/12/2020,Rob,Web,General,1115515684,5198,Two,1,Customer
1081,AOP,Closed,08/12/2020,Rob,Web,Page Update,1115515684,5198,Two,1,Customer
1082,AOQ,Closed,27/10/2020,Rob,Web,Delivery Error,1115515684,5198,Two,1,Customer
1083,AOR,Closed,12/10/2020,Tony,Web,Page Update,1115515684,5198,Two,1,Customer
1084,AOS,Closed,21/08/2020,Rob,Web,Delivery Error,1115515684,5198,Two,1,Customer
1085,AOT,Closed,21/08/2020,Rob,Web,Delivery Error,1115515684,5198,Two,1,Customer
1086,AOU,Closed,18/08/2020,Rob,Web,Page Update,1115515684,5198,Two,1,Customer
1087,AOV,Closed,30/07/2020,Steve,Web,,1115515684,5198,Two,1,Customer
1088,AOW,Closed,27/07/2020,Steve,Email,,1115515684,5198,Two,1,Customer
1089,AOX,Closed,14/07/2020,Rob,Web,Delivery Error,1115515684,5198,Two,1,Customer
1090,AOY,Closed,07/07/2020,Rob,Web,Delivery Error,1115515684,5198,Two,1,Customer
1091,AOZ,Closed,06/07/2020,Rob,Web,Page Update,1115515684,5198,Two,1,Customer
1092,APA,Closed,02/07/2020,Rob,Web,General,1115515684,5198,Two,1,Customer
1093,APB,Closed,18/06/2020,Bill,Email,,1115515684,5198,Two,1,Customer
1094,APC,Closed,16/06/2020,Bill,Email,,1115515684,5198,Two,1,Customer
1095,APD,Closed,11/06/2020,Bill,Email,,1115515684,5198,Two,1,Customer
4015,EXL,Closed,11/05/2020,Bill,Email,,1115515684,5198,Two,1,Customer
310,KY,Closed,21/05/2020,Bill,Email,,1000511608,5238,Two,4,Customer
311,KZ,Closed,21/05/2020,Bill,Email,,1000511608,5238,Two,4,Customer
312,LA,Closed,29/04/2020,Bill,Email,,1000511608,5238,Two,4,Customer
313,LB,Closed,29/04/2020,Bill,Email,,1000511608,5238,Two,4,Customer
2744,DAO,Closed,04/01/2021,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2745,DAP,Closed,04/01/2021,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2746,DAQ,Closed,04/01/2021,Rob,Web,,1000511608,5238,Two,4,Customer
2747,DAR,Closed,16/12/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2748,DAS,Closed,07/12/2020,Rob,Web,,1000511608,5238,Two,4,Customer
2749,DAT,Closed,04/12/2020,James,Email,,1000511608,5238,Two,4,Customer
2750,DAU,Closed,01/12/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2751,DAV,Closed,25/11/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2752,DAW,Closed,20/11/2020,James,Web,,1000511608,5238,Two,4,Customer
2753,DAX,Closed,28/10/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2754,DAY,Closed,26/10/2020,Rob,Web,Information Request,1000511608,5238,Two,4,Customer
2755,DAZ,Closed,22/10/2020,Rob,Web,Information Request,1000511608,5238,Two,4,Customer
2756,DBA,Closed,12/10/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2757,DBB,Closed,22/09/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2758,DBC,Closed,22/09/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2759,DBD,Closed,22/09/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2760,DBE,Closed,22/09/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2761,DBF,Closed,03/09/2020,Rob,Web,Information Request,1000511608,5238,Two,4,Customer
2762,DBG,Closed,01/09/2020,Rob,Web,Information Request,1000511608,5238,Two,4,Customer
2763,DBH,Closed,28/08/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2764,DBI,Closed,27/08/2020,Rob,Web,Information Request,1000511608,5238,Two,4,Customer
2765,DBJ,Closed,17/08/2020,Rob,Email,General,1000511608,5238,Two,4,Customer
2766,DBK,Closed,13/08/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2767,DBL,Closed,13/08/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2768,DBM,Closed,14/07/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2769,DBN,Closed,08/07/2020,Rob,Web,Page Update,1000511608,5238,Two,4,Customer
2770,DBO,Closed,11/06/2020,Bill,Email,,1000511608,5238,Two,4,Customer
1096,APE,Closed,22/12/2020,Rob,Email,Page Adding,4446761495,5085,Three,1,Customer
1241,AUT,Closed,30/06/2020,Bill,Email,General,919060599,5697,Two,3,Customer
1097,APF,Closed,01/10/2020,Rob,Email,General,2493214199,8091,Three,6,Customer
1098,APG,Closed,23/06/2020,Tony,Email,Page Update,2493214199,8091,Three,6,Customer
3628,EIO,Closed,22/07/2020,Rob,Web,Information Request,2428230573,5238,Two,3,Customer
1861,BSP,Closed,07/05/2020,Bill,Email,,942625681,5762,Three,2,Customer
890,AHG,Closed,27/05/2020,Bill,Email,,918926672,3390,Three,0,Prospect
959,AJX,Closed,02/11/2020,Rob,Email,General,918926905,5368,Three,0,Prospect
10,K,Closed,19/05/2020,Bill,Email,,919060260,4803,Two,3,Customer
11,L,Closed,12/05/2020,Bill,Email,,919060260,4803,Two,3,Customer
12,M,Closed,29/04/2020,Bill,Email,,919060260,4803,Two,3,Customer
1183,ASN,Closed,26/11/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1184,ASO,Closed,17/11/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1185,ASP,Closed,15/09/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1186,ASQ,Closed,15/09/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1187,ASR,Closed,10/09/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1188,ASS,Closed,08/09/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1189,AST,Closed,19/08/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1190,ASU,Closed,10/08/2020,Rob,Web,Page Adding,919060260,4803,Two,3,Customer
1191,ASV,Closed,22/07/2020,Rob,Web,Page Update,919060260,4803,Two,3,Customer
1192,ASW,Closed,23/06/2020,Tony,Email,Page Adding,919060260,4803,Two,3,Customer
1193,ASX,Closed,23/06/2020,Bill,Email,,919060260,4803,Two,3,Customer
1194,ASY,Closed,23/06/2020,Bill,Email,,919060260,4803,Two,3,Customer
1195,ASZ,Closed,22/06/2020,Bill,Email,,919060260,4803,Two,3,Customer
1196,ATA,Closed,13/07/2020,Rob,Email,,919060260,4803,Two,3,Customer
2520,CRY,Closed,02/09/2020,Rob,Email,Page Update,943377203,5763,Three,3,Customer
1099,APH,Closed,27/10/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1107,APP,Closed,20/10/2020,Rob,Email,Page Adding,919060958,5198,Two,1,Customer
1144,ARA,Closed,19/10/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1198,ATC,Closed,19/10/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1235,AUN,Closed,19/10/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1286,AWM,Closed,19/10/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1287,AWN,Closed,19/10/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1288,AWO,Closed,19/10/2020,Rob,Web,General,919060958,5198,Two,1,Customer
1289,AWP,Closed,07/10/2020,Tony,Web,Page Adding,919060958,5198,Two,1,Customer
1290,AWQ,Closed,18/09/2020,Tony,Web,Page Adding,919060958,5198,Two,1,Customer
1291,AWR,Closed,18/09/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1292,AWS,Closed,18/09/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1293,AWT,Closed,07/09/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1294,AWU,Closed,02/09/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1295,AWV,Closed,02/09/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1296,AWW,Closed,02/09/2020,Rob,Web,General,919060958,5198,Two,1,Customer
1297,AWX,Closed,25/08/2020,Rob,Web,Page Update,919060958,5198,Two,1,Customer
1298,AWY,Closed,25/08/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1299,AWZ,Closed,25/08/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1300,AXA,Closed,25/08/2020,Rob,Web,Page Adding,919060958,5198,Two,1,Customer
1301,AXB,Closed,16/08/2020,Rob,Web,Page Update,919060958,5198,Two,1,Customer
1302,AXC,Closed,15/08/2020,Rob,Web,Page Update,919060958,5198,Two,1,Customer
1303,AXD,Closed,15/08/2020,Rob,Web,General,919060958,5198,Two,1,Customer
446,QE,Closed,21/09/2020,Rob,Email,Page Adding,942625733,5995,Three,5,Customer
3400,DZU,Closed,17/11/2020,Rob,Email,General,1785662492,5821,Two,3,Customer
3401,DZV,Closed,15/06/2020,Bill,Email,,1785662492,5821,Two,3,Customer
456,QO,Closed,08/10/2020,Rob,Email,Delivery Error,943377206,5933,Three,0,Prospect
961,AJZ,Closed,11/05/2020,Bill,Email,,943377206,5933,Three,0,Prospect
962,AKA,Closed,10/05/2020,Bill,Email,,943377206,5933,Three,0,Prospect
1105,APN,Closed,10/05/2020,Bill,Email,,943377206,5933,Three,0,Prospect
1106,APO,Closed,10/05/2020,Bill,Email,,943377206,5933,Three,0,Prospect
1268,AVU,Closed,07/05/2020,Bill,Email,,943377206,5933,Three,0,Prospect
134,EE,Closed,01/06/2020,Bill,Email,,942625680,6113,Two,4,Customer
135,EF,Closed,01/06/2020,Bill,Email,,942625680,6113,Two,4,Customer
136,EG,Closed,18/05/2020,Bill,Email,,942625680,6113,Two,4,Customer
137,EH,Closed,07/05/2020,Bill,Email,,942625680,6113,Two,4,Customer
1844,BRY,Closed,05/01/2021,Rob,Web,Page Update,942625680,6113,Two,4,Customer
1845,BRZ,Closed,15/12/2020,Tony,Web,Page Update,942625680,6113,Two,4,Customer
1846,BSA,Closed,10/12/2020,Rob,Web,Page Adding,942625680,6113,Two,4,Customer
1847,BSB,Closed,10/12/2020,Rob,Email,,942625680,6113,Two,4,Customer
1848,BSC,Closed,02/12/2020,Rob,Web,Page Adding,942625680,6113,Two,4,Customer
1849,BSD,Closed,25/11/2020,Rob,Web,Page Update,942625680,6113,Two,4,Customer
1850,BSE,Closed,10/11/2020,Rob,Web,General,942625680,6113,Two,4,Customer
1851,BSF,Closed,06/11/2020,James,Web,,942625680,6113,Two,4,Customer
1852,BSG,Closed,02/11/2020,Rob,Web,Page Adding,942625680,6113,Two,4,Customer
1853,BSH,Closed,19/10/2020,Rob,Web,General,942625680,6113,Two,4,Customer
1854,BSI,Closed,06/10/2020,Rob,Web,Delivery Error,942625680,6113,Two,4,Customer
1855,BSJ,Closed,01/10/2020,Rob,Web,Page Adding,942625680,6113,Two,4,Customer
1856,BSK,Closed,01/10/2020,Rob,Web,Page Adding,942625680,6113,Two,4,Customer
1857,BSL,Closed,30/09/2020,Rob,Web,Page Adding,942625680,6113,Two,4,Customer
1858,BSM,Closed,25/08/2020,Rob,Web,Page Update,942625680,6113,Two,4,Customer
1859,BSN,Closed,22/07/2020,Rob,Web,Page Update,942625680,6113,Two,4,Customer
1860,BSO,Closed,15/07/2020,Rob,Web,Page Update,942625680,6113,Two,4,Customer
3805,EPJ,Closed,21/10/2020,Rob,Web,Page Update,2530832724,4136,Two,2,Customer
1233,AUL,Closed,04/11/2020,James,Email,,919060451,5650,Three,0,Prospect
